,ID,Title,Topic,Section,Timestamp,RSS,Link,Image,Description,Source,Rating,JsonDict
71,71,Yahoo! Sports Daily Fantasy,Sports,Sports,2019-05-21 18:18:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=4AC55A59D9F84BF7A3B3D2990A7916CD&url=https%3a%2f%2fsports.yahoo.com%2fdailyfantasy%2fcontest%2f4842217%2fsetlineup&c=16726082147212699271&mkt=en-au,http://www.bing.com/th?id=ON.4E7DEF7388D7C1BB20F8CD936D171408&pid=News,"Yahoo! Sports-NBC Sports Network-Yahoo Terms-Daily Fantasy Terms-Feedback-Help-Privacy-About Our Ads-Responsible Gaming-Contact Us-Affiliates-Certain Data by STATS LLC NFL, NBA, MLB, NHL ...",Yahoo Sports,6.0,"{
    ""ID"": 71,
    ""Title"": ""Yahoo! Sports Daily Fantasy"",
    ""Topic"": ""Sports"",
    ""Section"": ""Sports"",
    ""Timestamp"": ""2019-05-21 18:18:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=4AC55A59D9F84BF7A3B3D2990A7916CD&url=https%3a%2f%2fsports.yahoo.com%2fdailyfantasy%2fcontest%2f4842217%2fsetlineup&c=16726082147212699271&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.4E7DEF7388D7C1BB20F8CD936D171408&pid=News"",
    ""Description"": ""Yahoo! Sports-NBC Sports Network-Yahoo Terms-Daily Fantasy Terms-Feedback-Help-Privacy-About Our Ads-Responsible Gaming-Contact Us-Affiliates-Certain Data by STATS LLC NFL, NBA, MLB, NHL ..."",
    ""Source"": ""Yahoo Sports"",
    ""Rating"": 6.0
}"
72,72,Wildlife Center cares for turtles hit by cars while crossing road to nest,Science,Wildlife,2019-05-21 18:08:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ECD6FD0CB4D4DF7BB4D588B1132FA09&url=https%3a%2f%2fwww.channel3000.com%2fnews%2fwildlife-center-cares-for-turtles-hit-by-cars-while-crossing-road-to-nest%2f1079803248&c=18368545866385559463&mkt=en-au,http://www.bing.com/th?id=ON.1242E61EFA40E0DDF7425776AB3EDA21&pid=News,"MADISON, Wis. - Why did the turtle cross the road? Because it wants to nest on the other side. The Dane County Humane Society Wildlife Center is asking people to be on the lookout for turtles on the ...",WISC-TV,6.0,"{
    ""ID"": 72,
    ""Title"": ""Wildlife Center cares for turtles hit by cars while crossing road to nest"",
    ""Topic"": ""Science"",
    ""Section"": ""Wildlife"",
    ""Timestamp"": ""2019-05-21 18:08:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ECD6FD0CB4D4DF7BB4D588B1132FA09&url=https%3a%2f%2fwww.channel3000.com%2fnews%2fwildlife-center-cares-for-turtles-hit-by-cars-while-crossing-road-to-nest%2f1079803248&c=18368545866385559463&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.1242E61EFA40E0DDF7425776AB3EDA21&pid=News"",
    ""Description"": ""MADISON, Wis. - Why did the turtle cross the road? Because it wants to nest on the other side. The Dane County Humane Society Wildlife Center is asking people to be on the lookout for turtles on the ..."",
    ""Source"": ""WISC-TV"",
    ""Rating"": 6.0
}"
73,73,Pelligra vows to deliver 1000 jobs to Broadmeadows,Business,Jobs,2019-05-21 18:06:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=F5AE2432DBDD4EEDBAE70B04793752FB&url=https%3a%2f%2fwww.heraldsun.com.au%2fleader%2fnorth%2fpelligra-vows-to-deliver-1000-jobs-to-broadmeadows%2fnews-story%2fb9de2afc160f15c90164606d266d8f01&c=15513215645836781789&mkt=en-au,http://www.bing.com/th?id=ON.C256BD6F6F90D4884C3C0C2683B21CBD&pid=News,Up to 1000 jobs will be created at the former Ford carmaking plant in Broadmeadows as the 60ha site is turned into a mega manufacturing and technology hub. Industrial developer Pelligra Group is ...,heraldsun.com.au,3.0,"{
    ""ID"": 73,
    ""Title"": ""Pelligra vows to deliver 1000 jobs to Broadmeadows"",
    ""Topic"": ""Business"",
    ""Section"": ""Jobs"",
    ""Timestamp"": ""2019-05-21 18:06:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=F5AE2432DBDD4EEDBAE70B04793752FB&url=https%3a%2f%2fwww.heraldsun.com.au%2fleader%2fnorth%2fpelligra-vows-to-deliver-1000-jobs-to-broadmeadows%2fnews-story%2fb9de2afc160f15c90164606d266d8f01&c=15513215645836781789&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.C256BD6F6F90D4884C3C0C2683B21CBD&pid=News"",
    ""Description"": ""Up to 1000 jobs will be created at the former Ford carmaking plant in Broadmeadows as the 60ha site is turned into a mega manufacturing and technology hub. Industrial developer Pelligra Group is ..."",
    ""Source"": ""heraldsun.com.au"",
    ""Rating"": 3.0
}"
74,74,"SportsAbility Fun Day at Culcairn sports ground on Monday, June 3, aims to get kids moving",Sports,Sports,2019-05-21 18:04:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=4AC55A59D9F84BF7A3B3D2990A7916CD&url=https%3a%2f%2fwww.bordermail.com.au%2fstory%2f6139021%2ffun-day-at-culcairn-to-give-all-students-a-sporting-chance%2f%3fcs%3d9686&c=626748742769999145&mkt=en-au,http://www.bing.com/th?id=ON.41B76E3F37FB68C4CEA3CA3813A9BBA6&pid=News,About 100 secondary school students will sample some new ways to get off the couch in Culcairn next month. A free SportsAbility Fun Day at Culcairn sports ground on June 3 will offer activities like ...,The Border Mail,6.0,"{
    ""ID"": 74,
    ""Title"": ""SportsAbility Fun Day at Culcairn sports ground on Monday, June 3, aims to get kids moving"",
    ""Topic"": ""Sports"",
    ""Section"": ""Sports"",
    ""Timestamp"": ""2019-05-21 18:04:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=4AC55A59D9F84BF7A3B3D2990A7916CD&url=https%3a%2f%2fwww.bordermail.com.au%2fstory%2f6139021%2ffun-day-at-culcairn-to-give-all-students-a-sporting-chance%2f%3fcs%3d9686&c=626748742769999145&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.41B76E3F37FB68C4CEA3CA3813A9BBA6&pid=News"",
    ""Description"": ""About 100 secondary school students will sample some new ways to get off the couch in Culcairn next month. A free SportsAbility Fun Day at Culcairn sports ground on June 3 will offer activities like ..."",
    ""Source"": ""The Border Mail"",
    ""Rating"": 6.0
}"
75,75,Snow Sports Pre-Order Beanie Now,Sports,Sports,2019-05-21 17:37:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=4AC55A59D9F84BF7A3B3D2990A7916CD&url=https%3a%2f%2fwww.trybooking.com%2fbook%2fevent%3feid%3d508059&c=17412141033658392154&mkt=en-au,http://www.bing.com/th?id=ON.5C32A6DD693007FC0F7D303714D1C8C2&pid=News,The Auxiliary have designed a gorgeous angora beanie for our girls and parents. Delivery will be before the end of term 2. The community will be notified when they can be collected from Artemis. ...,TryBooking,6.0,"{
    ""ID"": 75,
    ""Title"": ""Snow Sports Pre-Order Beanie Now"",
    ""Topic"": ""Sports"",
    ""Section"": ""Sports"",
    ""Timestamp"": ""2019-05-21 17:37:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=4AC55A59D9F84BF7A3B3D2990A7916CD&url=https%3a%2f%2fwww.trybooking.com%2fbook%2fevent%3feid%3d508059&c=17412141033658392154&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.5C32A6DD693007FC0F7D303714D1C8C2&pid=News"",
    ""Description"": ""The Auxiliary have designed a gorgeous angora beanie for our girls and parents. Delivery will be before the end of term 2. The community will be notified when they can be collected from Artemis. ..."",
    ""Source"": ""TryBooking"",
    ""Rating"": 6.0
}"
76,76,The Economy Is Strong. So Why Do So Many Americans Still Feel at Risk?,Business,Economy,2019-05-21 17:06:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.nytimes.com%2f2019%2f05%2f21%2fopinion%2ftrump-economy.html&c=1891011015355955410&mkt=en-au,http://www.bing.com/th?id=ON.717809AB02962B3CF7B92A53A2615EB9&pid=News,"A Ford worker on the assembly line at a plant in Dearborn, Mich., last year. CreditCreditBill Pugliano/Getty Images President Trump is running for re-election on the strength of the economy, and why ...",nytimes.com,6.0,"{
    ""ID"": 76,
    ""Title"": ""The Economy Is Strong. So Why Do So Many Americans Still Feel at Risk?"",
    ""Topic"": ""Business"",
    ""Section"": ""Economy"",
    ""Timestamp"": ""2019-05-21 17:06:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.nytimes.com%2f2019%2f05%2f21%2fopinion%2ftrump-economy.html&c=1891011015355955410&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.717809AB02962B3CF7B92A53A2615EB9&pid=News"",
    ""Description"": ""A Ford worker on the assembly line at a plant in Dearborn, Mich., last year. CreditCreditBill Pugliano/Getty Images President Trump is running for re-election on the strength of the economy, and why ..."",
    ""Source"": ""nytimes.com"",
    ""Rating"": 6.0
}"
77,77,"""Game of Thrones"" Author George R.R. Martin Teases What""s Next Following TV Finale",Entertainment,TV,2019-05-21 17:04:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3BC835C7CEF547F8B9D988282B254CFA&url=https%3a%2f%2fwww.etonline.com%2fgame-of-thrones-author-george-rr-martin-teases-whats-next-following-tv-finale-125620&c=14003194056682849106&mkt=en-au,http://www.bing.com/th?id=ON.42FFC0A1C79FAF027FC9B914A38CB094&pid=News,"The Game of Thrones phenomenon began with one man, and now George R.R. Martin plans to finish what he started. The author of the wildly popular books-turned-TV series posted a blog entry on Monday ...",Entertainment Tonight,3.0,"{
    ""ID"": 77,
    ""Title"": ""\""Game of Thrones\"" Author George R.R. Martin Teases What\""s Next Following TV Finale"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""TV"",
    ""Timestamp"": ""2019-05-21 17:04:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3BC835C7CEF547F8B9D988282B254CFA&url=https%3a%2f%2fwww.etonline.com%2fgame-of-thrones-author-george-rr-martin-teases-whats-next-following-tv-finale-125620&c=14003194056682849106&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.42FFC0A1C79FAF027FC9B914A38CB094&pid=News"",
    ""Description"": ""The Game of Thrones phenomenon began with one man, and now George R.R. Martin plans to finish what he started. The author of the wildly popular books-turned-TV series posted a blog entry on Monday ..."",
    ""Source"": ""Entertainment Tonight"",
    ""Rating"": 3.0
}"
78,78,"New Quinnipiac poll shows Biden leading Dems, Trump not getting credit for the economy",Business,Economy,2019-05-21 17:03:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.usatoday.com%2fstory%2fnews%2fpolitics%2f2019%2f05%2f21%2fquinnipiac-poll-trump-not-getting-credit-economy-biden-lead%2f3756886002%2f&c=2349437237583071339&mkt=en-au,http://www.bing.com/th?id=ON.D90C2E4EF4D1D14DEDC4A73E859818DF&pid=News,"WASHINGTON — A newly released Quinnipiac University Poll shows that that favorable feelings about the economy aren""t helping President Donald Trump""s approval ratings — even though the state of the ...",USA Today,6.0,"{
    ""ID"": 78,
    ""Title"": ""New Quinnipiac poll shows Biden leading Dems, Trump not getting credit for the economy"",
    ""Topic"": ""Business"",
    ""Section"": ""Economy"",
    ""Timestamp"": ""2019-05-21 17:03:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.usatoday.com%2fstory%2fnews%2fpolitics%2f2019%2f05%2f21%2fquinnipiac-poll-trump-not-getting-credit-economy-biden-lead%2f3756886002%2f&c=2349437237583071339&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.D90C2E4EF4D1D14DEDC4A73E859818DF&pid=News"",
    ""Description"": ""WASHINGTON \u2014 A newly released Quinnipiac University Poll shows that that favorable feelings about the economy aren\""t helping President Donald Trump\""s approval ratings \u2014 even though the state of the ..."",
    ""Source"": ""USA Today"",
    ""Rating"": 6.0
}"
79,79,Sexiest Music Videos: 20 Hottest Music Videos of All Time,Entertainment,Music,2019-05-21 17:03:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=279C9FC695EE4C8BB936C032865C6091&url=https%3a%2f%2fwww.who.com.au%2fsexiest-music-videos-20-hottest-music-videos-of-all-time&c=11019162565883235656&mkt=en-au,http://www.bing.com/th?id=ON.38F9412812B0CBD649C3CECCBF36E96D&pid=News,"Just as everybody has a list of their favourite songs, we all have list of our favourite music videos. Whether it""s because of the crazy storyline or because you have a burning crush on the singer, ...",WHO Magazine,6.0,"{
    ""ID"": 79,
    ""Title"": ""Sexiest Music Videos: 20 Hottest Music Videos of All Time"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Music"",
    ""Timestamp"": ""2019-05-21 17:03:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=279C9FC695EE4C8BB936C032865C6091&url=https%3a%2f%2fwww.who.com.au%2fsexiest-music-videos-20-hottest-music-videos-of-all-time&c=11019162565883235656&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.38F9412812B0CBD649C3CECCBF36E96D&pid=News"",
    ""Description"": ""Just as everybody has a list of their favourite songs, we all have list of our favourite music videos. Whether it\""s because of the crazy storyline or because you have a burning crush on the singer, ..."",
    ""Source"": ""WHO Magazine"",
    ""Rating"": 6.0
}"
80,80,"Justice Ginsburg, Music and Bridging Differences",Entertainment,Music,2019-05-21 17:02:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=279C9FC695EE4C8BB936C032865C6091&url=https%3a%2f%2fwww.forbes.com%2fsites%2fblakedmorant%2f2019%2f05%2f20%2fjustice-ginsburg-music%2f&c=2928576392861150512&mkt=en-au,http://www.bing.com/th?id=ON.26337350115350184F9A4250B762F88D&pid=News,"Twice a year the United States Supreme Court hosts a program titled, “Music at the Supreme Court.” Also referred to as the Musicale, this now famous tradition spans more than 30 years and has featured ...",Forbes,6.0,"{
    ""ID"": 80,
    ""Title"": ""Justice Ginsburg, Music and Bridging Differences"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Music"",
    ""Timestamp"": ""2019-05-21 17:02:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=279C9FC695EE4C8BB936C032865C6091&url=https%3a%2f%2fwww.forbes.com%2fsites%2fblakedmorant%2f2019%2f05%2f20%2fjustice-ginsburg-music%2f&c=2928576392861150512&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.26337350115350184F9A4250B762F88D&pid=News"",
    ""Description"": ""Twice a year the United States Supreme Court hosts a program titled, \u201cMusic at the Supreme Court.\u201d Also referred to as the Musicale, this now famous tradition spans more than 30 years and has featured ..."",
    ""Source"": ""Forbes"",
    ""Rating"": 6.0
}"
81,81,Trump Fed Nominee Backs Policies That Would Crash The Economy,Business,Economy,2019-05-21 17:02:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.forbes.com%2fsites%2fpedrodacosta%2f2019%2f05%2f19%2ftrump-fed-nominee-backs-policies-that-would-crash-the-economy%2f&c=17902128179186065054&mkt=en-au,http://www.bing.com/th?id=ON.15D775C8BAD0FD291BAB3E5E81FCCB0C&pid=News,"Donald Trump is really scraping the bottom of the barrel when it comes to his remaining Federal Reserve nominees—and he doesn""t seem to understand what their individual views on monetary policy ...",Forbes,6.0,"{
    ""ID"": 81,
    ""Title"": ""Trump Fed Nominee Backs Policies That Would Crash The Economy"",
    ""Topic"": ""Business"",
    ""Section"": ""Economy"",
    ""Timestamp"": ""2019-05-21 17:02:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.forbes.com%2fsites%2fpedrodacosta%2f2019%2f05%2f19%2ftrump-fed-nominee-backs-policies-that-would-crash-the-economy%2f&c=17902128179186065054&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.15D775C8BAD0FD291BAB3E5E81FCCB0C&pid=News"",
    ""Description"": ""Donald Trump is really scraping the bottom of the barrel when it comes to his remaining Federal Reserve nominees\u2014and he doesn\""t seem to understand what their individual views on monetary policy ..."",
    ""Source"": ""Forbes"",
    ""Rating"": 6.0
}"
82,82,Trade War With China Threatens To Make Problems With Generic Medicine Worse,Health,Medicine,2019-05-21 17:02:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.forbes.com%2fsites%2fjudystone%2f2019%2f05%2f20%2fcan-you-trust-your-generic-medicine%2f&c=9243801473263759659&mkt=en-au,http://www.bing.com/th?id=ON.54CE3F3A31673FD818FF79C22A4401BF&pid=News,"Do you know where your medicines are made? Have you been switched between different generic forms of your medicine, only to find that you responded differently? Two recent books have echoed my ...",Forbes,6.0,"{
    ""ID"": 82,
    ""Title"": ""Trade War With China Threatens To Make Problems With Generic Medicine Worse"",
    ""Topic"": ""Health"",
    ""Section"": ""Medicine"",
    ""Timestamp"": ""2019-05-21 17:02:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.forbes.com%2fsites%2fjudystone%2f2019%2f05%2f20%2fcan-you-trust-your-generic-medicine%2f&c=9243801473263759659&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.54CE3F3A31673FD818FF79C22A4401BF&pid=News"",
    ""Description"": ""Do you know where your medicines are made? Have you been switched between different generic forms of your medicine, only to find that you responded differently? Two recent books have echoed my ..."",
    ""Source"": ""Forbes"",
    ""Rating"": 6.0
}"
